,id,text
252683,1257338373791813633,"Nomi, cose, fiori, frutta, città... giochiamo?"
252684,1257338394419564549,https://youtu.be/s1ZM6iSt8sg?t=737 Oggi è cominciata la fase 2. Come si stanno comportando i favaresi? C'è più gente in giro. Si pensa anche di aprire come isole pedonali la domenica alcune aree della città. https://www.siciliatv.org/2020/05/04/arriva-la-fase-2-come-si-sono-comportati-i-favaresi-e-come-va-lingresso-contingentato-al-cimitero-ne-parliamo-con-anna-alba/
252685,1257338682421530624,Fiori frutta città...
252686,1257338687639244800,Il “Buono” di Cagliari: in città una raccolta fondi intelligente a sostegno delle nostre attività commerciali preferite https://www.radiox.it/programmi/extralive/il-buono-di-cagliari-in-citta-una-raccolta-fondi-intelligente-a-sostegno-delle-nostre-attivita-commerciali-preferite/
252687,1257338746703396869,"Ma Ultimo potrebbe, così per dire eh, smetterla di ergersi come un semplice ragazzo di città modesto che non si mischia alla folla perché lui conosce il vero significato del dolore la musica merita i suoi spazi e cagarci il cazzo un po' più in la?"
252688,1257338750058795009,"""Roma spogliata"" e ""Via Margutta"" sono due serenate dolci dedicate a Roma, e per me è quella cosa che ti rende orgoglioso di essere una città, cioè per me la Romanità (se così posso chiamarla) è anche e soprattutto in queste due canzoni. #twitterai"
252689,1257338798209470469,"C'è troppa gente in giro, siamo passati dalle città morte tipo i vecchi Western a code e gente che corre da tutte le parti... Speriamo bene"
252690,1257339078946762761,Volevo avvisare le mie fan di Pordenone che dopo mesi di esilio sono tornato in città più bello che mai.
252691,1257339203265888265,Tanto rispetto per chi ha scritto la storia di questo sport e di questa città. #Torino #Superga #GrandeTorino
252692,1257339496770736139,"#Fase2: #Livorno, 2a riunione della Cabina di Regia Città-Porto per attivare strumenti di supporto e poter ripartire - Ferpress "
252693,1257339599451455491,Recupero della “Vecchia Cassino” e la “Strada in pietra per Montecassino” gli ambiziosi progetti per la Città 
252694,1257339618174910464,"Copenaghen pianterà alberi da frutta in tutta la città dove raccogliere gratis mele, more e mirtilli - http://GreenMe.it"
252695,1257339641893736449,"Quando si manifestava proprio a Bologna e in varie città italiane per il 25 aprile, dove eravate? Forse facevate parte dei cortei a cantare anche voi Bella Ciao? Le denunce non dovrebbero avere schieramento, ricordatelo."
252696,1257339722726326274,"Io sto in campagna, quindi sono isolato dalla situazione di città, ma a quel che sento stanno girando un sacco di morotini e macchine "
252697,1257339734793256960,"Cos è, nomi cose città e mestieri? "
252698,1257339782981705728,"Roma, LEGA in Campidoglio: ""Città prova a rialzarsi, Ztl e strisce blu gratuite anche nei prossimi mesi"" ""Sos... "
252699,1257339826367586305,"Ho solo visto un centro strapieno, file per profumerie, librerie e bere un caffè (hanno ragione gli olandesi gli italiani sono pieni di soldi), ragazzi passeggiare in 5 o 6 appicicati e che si davano scherzosi spintoni. Forse Repubblica ha visto un altro centro città."
252700,1257339866272194562,#Giletti un grande! Se avessi potere metterei dei plasma a modi NewYork in ogni angolo della città per tutti i cittadini. #Giarrusso asfaltato #Bonafededimettiti
252701,1257339979300311040,“Constitución è il quartiere della stazione dei treni che arrivano in città dal Sud. Nel secolo XIX era il quartiere in cui viveva l'aristocrazia di Buenos Aires” #LeCoseCheAbbiamoPersoNelFuoco @MarsilioEditori #VentagliDiParole
252702,1257339975852601344,persone: NieNte MaRe Qst EsTate KoSa FacCio Non C'è 1 KazzO E VIVONO IN REGIONI/CITTÀ RICCHISSIME DI CULTURA E STORIA MA O IL MARE O NIENTE siete fail
252703,1257340010191360001,Forse l'autore del video era uno d'accordo con tutto l'evento e magari L'ha condiviso con una persona sbagliata Che avra' avuto così modo di conoscere e mandare a fare nel culo Bellissimo il tassista fermo che batte le mani... Chi ama le proprie città può solo godere di questo
252704,1257340016969363456,"Ma certo Giorgia, lo spirito italiano è un po’ questo, nel bene e nel male, nord o sud. Però oggi c’è questa crocefissione della città per sto video e a me, da milanese, pare un po’ eccessivo.Criminalizzare i cittadini di Milano fa felice qualcuno?non capisco"
252705,1257340141380788236,"Senza aver visto la Cappella Sistina non è possibile formare un'idea apprezzabile di cosa un uomo solo sia in grado di ottenere. Johann Wolfgang von Goethe Michelangelo Buonarroti affresco (1508 - 1512) 4093×1341cm Cappella Sistina, Musei Vaticani. Citta dell Vaticano, Roma. "
252706,1257340215456301057,Ma giocavano a nomi cose citta?
252707,1257340687034572805,"Io non so nelle altre regioni/città, ma qui da me si sta dimostrando tutto tranne il buonsenso. Gruppi di ragazzini in giro come se nulla fosse, strade piene di gente che non sono assolutamente a norma di sicurezza, bar aperti ecc ecc. Allibito. I neuroni li avete? Io boh!#Fase2"
252708,1257340698690551809,Asl Roma 6 aggiorna il dato a 8 casi. Quindi Roma passa da 33 a 35. 38 casi nel #Lazio 4 maggio (ieri 53) 35 #Roma (26 Roma città) zero #Latina 1 #Viterbo 2 #Frosinone zero #Rieti
252709,1257340724028362754,"Come sta andando nelle vostre città? Le persone stanno uscendo? Perché da me sii , è tornato tutto alla normalità "
252710,1257340904446349315,"Specialmente e proprio adesso... Anzi, garantirebbe distanze ancora maggiori nelle città... Con tutti i benefici dell'aria di mare!"
252711,1257341416696614918,Sindaco città di Merate
252712,1257341434790805505,"Ah magnifico allora, sono sicuro che ti troverai bene, Storybrooke è una città interessante"
252713,1257341495939665921,"La maggioranza lo ha votato adesso vi prendete il risultato come successo al Nazionale , PENSATECI PRIMA CITTADINI DI OGNI CITTÀ , PARTITE IVA TUTTE.ORA PENSATECI AL VOTO ALLA REGIONE #Salvini #riapertura #Politica #StopLockdown #4maggio #commercianti #Fase3"
252714,1257341524507078656,Mantova città della Stiria e della Cultura.A presto!
252715,1257341605209571332,Finiamolo con questo moralismo del cazzo e ti parla uno che vive nella città più colpita dal Covid... A sto punto non usciamo più e stiamo in clausura fino al 2060
252716,1257341751901204484,"Mal- Occhio : Se poi sarai ritenuto superiore a quelli che sembrano sapere qualcosa di bello, sarai di fastidio alla città."
252717,1257341761212596224,Nasce lo sportello di Siena Città Europea dello Sport 2021 - https://bit.ly/2Wj8ghC
252718,1257341807572156422," Vista della città di Salerno, del Castello e del Monte S. Liberatore con ai piedi l’abitato di Vietri. Lith V.E. Stader, prima metà del XIX secolo #viaggioinitalia #paesaggioitaliano #artyouready #iorestoacasa #laculturanonsiferma"
252719,1257341988183080960,Uccelli di città: progetto ornitologi dal balcone. Parla Mauro Bon https://www.veneziaradiotv.it/blog/uccelli-citta-progetto-ornitologi-mauro-bon/
252720,1257342038879678467,"#Fase2... io devo dire la verità. A Parabiago, nella mia città, non ho incontrato nessuno senza mascherina e non ho visto assembramenti.Coloro che ho incontrato, via piuttosto importante della città, rispettosi del distanziamento sociale. Sperem in bene! "
252721,1257342061243772931,"C'erano pochi dubbi, ma Venezia è la città preferita dagli utenti di twitter, per l'edizione 2020, tra 64 località. Succede a Bassano del Grappa. Onore a Verona, che in qualunque altra regione, vincerebbe sondaggi simili. Ci vediamo per l'edizione 2021, con qualche novità! "
252722,1257342222053314571,"Avevo intenzione di andare da mia nonna e poi fare una corsa ma tutta la mia città è in giro quindi mi sa che se va bene esco tra un paio di giorni, se non torniamo in fase 1 #Fase2"
252723,1257342266290683908,"Memorie d’#Europa / Mille italiani riposano a #Breslavia Oltre mille italiani riposano a Breslavia, una delle più belle città della Polonia. A oltre un secolo dalla Grande Guerra non si dimentica uno degli eventi più tragici della … - LEGGI TUTTO: https://www.italiaitaly.eu"
252724,1257342584009228296,La mia città è multietnica... 
252725,1257342754495049728,Città metropolitana #Bologna: riparto#no cantieri nelle scuole superiori e sulle strade provinciali - Ferpress https://www.ferpress.it/citta-metropolitana-bologna-ripartono-cantieri-nelle-scuole-superiori-sulle-strade-provinciali/#.XrA_OnMw5_8.twitter #Fase2
252726,1257342824267370502,"Andate su Torinotoday è una rissa tra spacciatori e ladruncoli.. Ieri pomeriggio.. Con conseguente assembramento, per vedere cosa succedeva, di gente magrebina scesa in strada.. Il terzo episodio di sto genere in 15 giorni in città."
252727,1257342972489859075,"IMPARATE , FALLITI, IMPIASTRI , BUONI A NULLA, CAPACI SOLO DI DIRE TUTTO È CONTRARIO DI TUTTO. ANDATEVETENE AVETE ROVINATO L ITALIA. PadovaOggi: Il Comune di Padova consegna il Sigillo della Città ad Andrea Crisanti. https://www.padovaoggi.it/attualita/coronavirus-andrea-crisanti-sigillo-citta-padova-04-maggio-2020.html tramite @GoogleNews"
252728,1257343001120178179,"Ma i genitori ce la fanno a non far uscire di casa i propri figli adolescenti? La mia città è già piena di gruppetti che vanno tranquillamente in giro o che rimangono stazionati in un luogo, senza le dovute precauzioni. A questo punto mi organizzo anche io a vedere i miei amici"
252729,1257343125766451201,★: Shadowhunters città di ossa libro: RECENSIONE - ShadowHunters CITTÀ DI OSSA The mortal inst. ruments (Cassandra Clare) . Mille anni fa l'angelo Raziel ha dato vita agli ... http://dlvr.it/RW00zC
252730,1257343167164305408,Con @ladeadoro amo la mia città http://amoreanima.jimdofree.com #제니
252731,1257343261297061888,"ma sto vedendo un sacco di foto in tl di varie città e/o paesi in tutta Italia, qua ritorniamo alla fase 1 neanche tra una settimana, e non sono per niente sorpresa"
252732,1257343371993141248,Amo la gente che si ritrova in centro città con le amiche a bere il birrino sul lungadige
252733,1257343399998500869,Dopo 2 mesi di quarantena passata nei 200 metri vicino a casa oggi ho riabbracciato la mia città ed è sempre più bella #Firenze #covid_19italia #4maggio2020
252734,1257343464867598336,"Bene. Dipende da che zone, in quali città, etc. In generale resta cmq un principio, visto che per famiglia di tre persone acquistare sufficienti mascherine costerebbe oltre 140 euro al mese: quello che dovevano-- almeno nella prima fase- essere messe a disposizione prima e gratis"
252735,1257343484631146501,L’inizio della fase 2 nelle principali città. Com’è andata? http://dlvr.it/RW01GG #Primapagina #città #Fase2coronavirus
252736,1257343538104279043,"Nella città di Pietro Mennea, oggi sono diventati tutti runner. Ecco la #FaseDue a Barletta"
252737,1257343579980251136,Partecipa anche tu al Concorso gratuito (senza limite età ed opere) “Città al tempo del Coronavirus” per poesia racconto foto pittura scultura... - scadenza 31/5/2020 a simona.bellone@gmail.com premi #ebook #video #Millesimo #caarteiv 20/9/2020
252738,1257343650100633605,Confermo. Nella mia città stesse scene.
252739,1257343715494027266,"Il Maggio dei Libri, editoria, autori, titoli amati. Piccoli consigli di lettura. Per ricominciare, insieme. Città Sporca http://amzn.to/1y4f6sG Se ho paura prendimi per mano http://amzn.to/1zvZQ1S Se ricordi il mio nome http://amzn.to/2AV6V4d"
252740,1257343795231969282,"Coronavirus, Imperia: sopralluoghi del sindaco Scajola in città. ""Imperiesi molto discipl... "
252741,1257343799585640450,Non sono d'accordo sul ruolo di Milano.storicamente una città mai politica.quella di Ludovico il Moro che condanna l'Italia a 400 anni di dominazione straniera.meglio Torino.conosce il proprio ruolo.Milano no Roma oggi più che mai.è una città italiana poco o niente romana!
252742,1257343994029375493,AS Roma: donate 32mila mascherine alla città (Nota Ufficiale): La nota ufficiale dell'AS Roma... https://www.marione.net/not.php?Not=30349&amp;utm_source=dlvr.it&amp;utm_medium=twitter
252743,1257343997128867842,"Guarda, per come sta facendo il cazzo che vuole la gente qui nella mia città e altri in altre città, non mi stupirei per niente se ci fosse un aumento. E sarebbe quello che ci meritiamo, visto che qui alla prima occasione si deve tentare per forza di fare come cazzo si vuole."
252744,1257344212305141770,"Penso che a camminare in città, anche facendo attenzione, è molto facile trovarsi, inavvertitamente in prossimità di uno sconosciuto, che magari sta uscendo da un portone in quell'istante, perciò la mascherina è da consigliare. Già la bicicletta è più sicura! Fuori città, inutile"
252745,1257344314474184705,"Ottimo. Per curiosità dove? Non l'indirizzo o dati sensibili, ma almeno la zona è la città... "
252746,1257344340105613316,"Sai che è la prima grande città che ho visto con mia moglie? Lei studiava nei Paesi Bassi a quel tempo. Keukenhof però mi manca, ne ho sentito parlare molto. #PostTravelunedì"
252747,1257344390617587712,NON TORNARE IN CITTÀ BRUM BRUM 
252748,1257344462298152960,"Ripercorriamo la storia della #Birra Raffo, da un secolo legata a doppio filo alla storia e alla tradizione della Città dei Due Mari Scopri di più: https://www.madeintaranto.org/birra-raffo/ #Taranto #Puglia #Madeintaranto #weareinpuglia #birraraffo"
252749,1257344534268297218,"Coronavirus, il grande freddo sull’immobiliare: compravendite a picco, prezzi in calo https://rep.repubblica.it/pwa/affari-e-finanza/2020/05/04/news/il_grande_freddo_sull_immobiliare_compravendite_a_picco_prezzi_in_calo-255466663/?ref=RHPPTP-BH-I255642516-C12-P10-S1.8-T1 Le grandi città patiranno lo shock meno della provincia e del Sud. Ma chi ha denaro (con l’aiuto dei tassi bassissimi) troverà occasioni irripetibili"
252750,1257344532519231489,Nuovo #evento: La salute nelle città al tempo del coronavirus https://ift.tt/3dgPhLK #takethedate
252751,1257344586483142657,"Nomi, cose e città"
252752,1257345021608591367,"stranamente lo conosco, sai non sono molto ferrata sui quartieri o strade della mia città..."
252753,1257345059000922112,"Anche i paperi lo sanno che Roma è una città fatta a strati, ognuno dei quali può celare mille e più sorprese! E noi non vediamo l'ora di tornare a raccontarle! #zendainrome #vitadaguida #4maggio2020 #Topolino #Disney #Romanonbastaunavita #Romaèunalasagna #mancapoco"
252754,1257345071642562563,Non sapevo che fosse arrivato il circo in città!! 
252755,1257345117595328512,o sono tutti concentrati a Genova ... oppure tu prova a girare un po' per la tua città :D
252756,1257345147794317316,"ciao, su Milano Solari. In realtà lo stesso problema si verificava con tutti gli altri store della città"
252757,1257345188747452421,ROMA ROMA ROMA CORE DE STA CITTÀ UNICO GRANDE AMOREEE 
252758,1257345211811934209,Dopo 60 gg.finalmente ho potuto godermi il centro della mia città 
252759,1257345222746558464,"Ormai in città è come se fosse tornato tutto alla normalità, c’è gente e traffico "
252760,1257345301750386688,Acaba de publicar una foto en Città del Vaticano - Basilica San Pietro di Roma https://www.instagram.com/p/B_xcTrZHjaEa5P93M0IeYkqRQWIr-6sc-wpLiw0/?igshid=xnhuyk0rh3oc
252761,1257345391042969613,Dai che hai la fortuna di vivere nella più bella città del mondo Roma!!!!
252762,1257345444356775937,"40) il mio primo viaggio in compagnia risale al 2015, abbiamo fatto un tour in macchina delle principali città della Puglia. Mi è rimasta nel cuore la gente del posto, il mare, il cibo, insomma un po' tutto. Spero di ritornarci. @MrVektriol"
252763,1257345502523383811,"e perchè, di grazia, il policlinico Gemelli di Roma, non adotta le cure che a Mantova, Bologna e in altre Città e Regioni si stanno adottando facendo guarire i pazienti COVID19??? Anche in questo c'è il divieto BERGOGLIO/CONTE??? "
252764,1257345609096400899,Davanti alla migliore pasticceria in città :)
252765,1257345781020966913,"Anche se mancano molte grandi città (4429 comuni su 7899), anche se non è un campione rappresentativo, anche se... questa mi sembra l'informazione più interessante ricavabile dai dati pubblicati dall'Istat oggi. P.S. Il formato della data è mdd "
252766,1257345809479282689,Vicino a Terni o Città di Castello? Non me lo ricordo
252767,1257345894644625408,"Non smetterò mai di lottar per questa maglia storica, il passato non si dimentica ma battiamo le mani ai veri romani di una città che è magica "
252768,1257345977947770885,"Fase 2, la diretta – Mezzi pubblici, parchi aperti e il ritorno verso il Sud: la situazione nelle città "
252769,1257346119509725184,La “grande” stampa romana per diversi motivi farebbe di tutto pur di non far costruire lo stadio ed il complesso corrispondente. Fregandosene bellamente dell’investimento e del guadagno in termini di lavoro e tasse per la città. Hanno altri obiettivi e padroni da soddisfare...
252770,1257346251059757057,"Non sto guardando perché nn ce la faccio La potenza di avere ambientato questa scena a Milano, una città che Marti non conosce e dove è solo amplifica tutto È straziante quello che sta passando Niccolò, è straziante quello che, in modo diverso, sta passando Martino #skamitalia"
252771,1257346373239914500,"#Olbia apre i negozi l'11 e il 18 i pubblici esercizi, con servizio al tavolo e al banco Sindaco Nizzi: ""Solinas ci dà fiducia e mi assumo la responsabilità"" IL PUNTO DALLE CITTA' #ANSA"
252772,1257346380038901762,Coronavirus - Tari al buio su incassi e regole: il 75% delle città ferma le cartelle 
252773,1257346438905966592,"Se guardassero giù nelle strade di NYC, si accorgerebbero che la loro città è messa molto peggio di Roma, con il Virus."
252774,1257346453082714112,Posso correre anche in giro per la città o solo nei parchi?
252775,1257346550726090758,"Condivido in toto, chi va in scooter/moto contribuisce moltissimo a non intasare la città, queste persone oltretutto rischiano la vita, vanno aiutate già in una situazione normale, figuriamoci in questo periodo."
252776,1257346576785248258,Coronavirus a Parigi: Anne Hidalgo vuole limitare le auto in città dopo la fine del lockdown - https://www.lextra.news/coronavirus-a-parigi-anne-hidalgo-vuole-limitare-le-auto-in-citta-dopo-la-fine-del-lockdown/
252777,1257346588604870657,#twitterperilsociale Me posso anna' a pija' er libretto daa maghina dall'altra parte della città? Che porcoddio m'avevano chiamato er giorno prima del chiudi giù
252778,1257346734113595394,Manco dall'altra parte della città perché me sa che è già Pomezia!
252779,1257346739264262144,"Secondo alcuni mo bisogna fare anche l'esegesi dei post dei personaggi pubblici perché ""non intendeva quello"". Ma dio delle città."
252780,1257346790678036482,Io non ho capito una cosa raga: mi posso spostare sola con la macchina per andare a fare attività motoria in un punto preciso della mia città dove c'è una pista ciclopedonale?
252781,1257346832902037505,Io vivo in una città piccola e non mi deprimo
252782,1257346850576834562,"Siamo il 2° paese nel mondo per numero di tamponi in rapporto alla popolazione dietro la Spagna, fatta eccezione per Paesi grandi quanto una regione o una città italiana, quindi credo che la nostra capacità diagnostica sia l'ultimo dei problemi di questa pandemia"
252783,1257347000296771585," Napoli, Italia _ Napoli che non ci vuol niente a parlarne male Basta uno slogan, basta un coro E l'ignoranza per ignorare Napoli che è una città che non si sa mai Incomprensibile, esagerata Anche per me che… https://www.instagram.com/p/B_xdE6Sje1q/?igshid=2tfd54oososb"
252784,1257347015249473537,"""Insieme, siamo umani più che mai"" È accompagnata dalle parole di @GhaliFoh la nuova campagna del Comune di Milano in cui cinque cittadini, tra cui Ghali stesso, sono alle prese con il nuovo inizio di una città che appare più bella di sempre. "
252785,1257347043892367374,"non è di periferia, ma anzi sta molto vicino al centro. Il quartiere in questione non ha la fama di essere uno dei migliori, pur comprendendo un’ampia parte di città ed essendo molto popolato. E, purtroppo, queste genere di cose succedono molto spesso lì."
252786,1257347254211526659,Matteo....la Raggi e folle una calamità negativa x la citta di Roma...i romani non vanno tassati in questo periodo e fino a settembre 2020 dovrebbero avere la citta di rima libeti di pargheggiare gratis. .. #MAICONI5S – at Riace Beach
252787,1257347285886873601,"Nato in Grecia, terzo figlio dell'ingegnere ferroviario Evaristo de Chirico e Gemma Cervetto,fratello del pittore Giorgio de Chirico e di Adele, primogenita, morta nel 1891, studiò pianoforte e composizione al conservatorio della sua città natale,dove si diplomò a pieni voti."
252788,1257347398654885888,Come mi suggeriva poco fa @alexdel1984 forse sarebbe il caso di incentivare in qualche modo anche l'acquisto di moto e/o scooter che aiutano moltissimo a non intasare la città con ingombranti automobili.
252789,1257347416954716163,"La città eterna, così come l'Italia intera, riprendono la loro marcia verso il futuro: non vanifichiamo gli sforzi fatti finora! Con responsabilità e collaborazione da parte di tutti, possiamo ripartire. Noi vi sosteniamo in questo nuovo inizio. #Carabinieri #ROMAriparTIAMO"
252790,1257347567840645120,"senza vincoli, restrizioni, senza l’ansia sul collo di essere scovati, senza la necessità di scappare continuamente di città in città. Forse non avevano trascorso anni a cambiare casa, ad evitare qualsiasi contatto per non lasciare un segno nelle vite altrui; -"
252791,1257347592473718793,"ecco mo mi hai ricordato che l'anno scorso ero a roma, la mia città preferita, con una mia amica che non vedo da allora "
252792,1257347700703612932,#Termoli: i #Carabinieri presidiano la città per prevenire furti e rapine 
252793,1257347708693733376,"Faccio le pulizie con la luce calda della sera nel mio sottotetto, e penso che se ora fossi a Bologna inizierei forse a sentire il profumo forte dei tigli in città."
252794,1257347738376835077,Mi auguro che possa essere così a Milano come in altre città.. Ma ho moltissimi dubbi Tiziana
252795,1257347901602385920,"Coronavirus: Sicilia, Catania ancora la città con più contagi "
252796,1257347929066672132,"L’inizio della Fase2 ha il sapore del primo giorno di scuola. Una strana sensazione, come quelle che si hanno quando si comincia qualcosa di nuovo, o comunque di vissuto ma dal quale sei stato lontano per un po’. Lentamente riparte, città per città, paese per paese... "
252797,1257347933931962381,Scusa vorrei chiedere una cosa ma se da turista quando si potrà vengo a Torino torno a casa sana e salva? È una città che ho da tantissimo sulla mia lista 
252798,1257347955566284802,Bella città.... 
252799,1257348025925742594,"Mumbai: stormi di fenicotteri hanno colorato di rosa la città, mentre gli uomini sono chiusi per la https://www.globochannel.com/2020/05/04/mumbai-citta-quarantena-fenicotteri-stormi/ #news#"
252800,1257348039519490053,"Coronavirus: Sicilia, Catania ancora la città con più contagi..."
252801,1257348122101133318,"Sig. Salvini, la faccia finita e pensi alle regione, città e paesi dove amministra la Lega. Lei mi sembra il vicino di casa che dice male della polvere in casa d'altri e poi in casa propria ha le pantegane che girano per casa. :)"
252802,1257348241869484032,E gli studi specifici sul rapporto covid-19 inquinamento atmosferico partono dai dati rilevati nella citta di Milano. Questo un articolo giornalistico.
252803,1257348244671279104,In che città? Sembra Roma...
252804,1257348254431313924,"Meno parcheggi e più traffico? E cosa fanno, mettere la macchina a guidarsi da solo quando sono a lavoro? Meno parcheggi = motivazione per non-usare la macchina = meno macchine. Come a Copenaghen, una città molto simile."
252805,1257348402507067396,Balle!! Ci spieghino allora perché in tutta la fascia equatoriale del Sudamerica le città sono al collasso. Troppo freddo? Massa di imbecilli!
252806,1257348506496438272,volevo tormentare ancora per un po’ gli abitanti di questa città
252807,1257348519402393607,"Boh, se nn è lui a decidere e se lui non ha potere per incarcerare o scarcerare, non capisco perchè lo tirano in ballo. Come se a me dici che ho fatto una figura barbina perchè il sindaco della mia città chiude il lungomare... Che poi possa essere competente o meno è altra cosa"
252808,1257348592496513024,"@Michelemuti50 http://www.musicalnews.com/2020/05/04/oltre-sei-mila-visualizzazioni-sul-tratto-milano-monopoli-per-winsummer-di-jorys-feat-martaw/ La prima strofa esprime sensazioni vissute in una metropoli, in questo caso nella città di Milano. Nella seconda strofa invece viene raccontata una fase estiva, un vissuto della Puglia turistica, dove da molti anni si ritrovano per le ferie "
252809,1257348698385920007,Un po di deficienti In America hanno bloccato centri citta di qualche stato sulle macchine e senza mascherine Qui almeno le hanno tutti
252810,1257348798432641032,"Premio SENZA CATENE ricevuto nel 2008 da città di Torino circoscrizione 6,,,, https://www.instagram.com/p/B_xdztEoml8/?igshid=o0wzgdda01xy"
252811,1257348936567853058,"Non credo di essere mai stata così felice di fare solo una fottuta passeggiata da sola nella mia città mi viene da piangere ve lo giuro, avrei voluto un cappuccino da asporto ma nada i bar sono ancora tutti chiusi però "
252812,1257348944541159429,"Il nostro Responsabile Luca Mizzan è tra i protagonisti di Venetians, la poetica rubrica di @nuova_venezia dedicata ai veneziani che tengono viva la città http://bit.ly/Mizzan_Venetians . #MSNVenezia #visitmuve #Venezia @visitmuve_it @veneziaunica @comunevenezia"
252813,1257349126498459653,"Ieri il servizio sul Tg 1 dalle principali città italiane non ha fatto onore a Napoli: dietro la corrispondente, tra gli altri, gruppo di ragazzine che facevano selfie e fotografie, con la mascherina ma l'immagine non era certo edificante"
252814,1257349194093940744,Anche il mio compagno ... angoscia a pacchi oggi. Io vorrei solo tornare alla fase 1 ... il rumore delle auto mi fa salire il crimine ... e non vivo in città. 
252815,1257349230592753664,Per quello che ho visto in una sola città mi pare di sì... Ma è una città. E credo sia più difficile nei grandi centri
252816,1257349383747756032,"Ehi @ruccosindaco, grazie alla tua ordinanza sul 5G sento sapore di medioevo in città. “Ritengo che ci siano troppe notizie NON ufficiali sul livello di pericolosità del 5G”. Parole tue. Forse è il caso di chiedere prima alla scienza. Che tristezza."
252817,1257349562840342530,"ragazzi la bravura di marti in questa scena, si percepisce il panico che prova in una città a lui sconosciuta... #skamitalia"
252818,1257349591449710593,Boom di visite alla città di Nuoro. Fa parte dei congiunti #fase2
252819,1257349694663032832,Ma lo so ma magari potessi pedalare vivono al mare e in una città che mi ricordo pure bella 
252820,1257349726707597313,"I Nuoresi, intanto, si sono riappropriati della loro città.... https://www.cronachenuoresi.it/2020/05/04/fase-2-il-sindaco-andrea-soddu-via-social-ai-nuoresi-siate-prudenti/"
252821,1257349880126885889,"Ma se oggi la città è un caotico ammasso di persone ed il traffico sembra tornato quello di sempre,mi domando perchè non possa andare dove mi porta il sogno? Al mare e sulla sabbia... "
252822,1257349930634686464,Ora i dati della città di Milano e della provincia. Oggi la provincia Milano (186) ha avuto più casi della provincia di di Torino (122). #coronavirus #COVIDー19 #COVIDー19
252823,1257349982379749377,"ho visto foto e video che facevano sembrare le città italiane o del mondo come nella situazione pre crisi. Spero che hai ragione tu e sono solo media che ingrandiscono problema, ma temo finirà come un secolo fa, con una seconda ondata più forte della prima"
252824,1257350424304259073,"#Barcellona, solo il 10% dei negozi riprende le attività. La situazione in città il 4 maggio 2020 https://www.itagnol.com/2020/05/barcellona-solo-il-10-dei-negozi-riprende-attivita-situazione-coronavirus-catalogna-4-maggio-2020/"
252825,1257350471687319552,"non ho letto l'articolo, presumo che a livello complessivo la città 'abbia retto'. questo non esclude che in singole stazioni o su alcune linee (p.e. il tram 5) possano essersi verificate criticità."
252826,1257350492344201216,"La prima che hai detto, noi siamo parecchi e tutti nella stessa citta/provincia, quindi x le feste comandate ci si vede tutti assieme...devo dire che è sempre piacevole "
252827,1257350506256760832,"Sono proprio curioso di vedere in futuro tutti questi guardiani ""anti assembramenti"" da balcone se saranno così efficienti anche con le storture che le nostre città ci propinano quotidianamente..."
252828,1257350913372696576,"Fase 2 a Milano, torna al Sud chi era rimasto in città: ""Voglio riabbracciare i miei genitori"" "
252829,1257351222002167809,Prova dalla Feltrinelli. O sul sito della Feltrinelli se non c'è il punto vendita nella tua città
252830,1257351388453093381,"La #Roma dona 32mila ai cittadini romani. #Fienga: ""E' doveroso aiutare la città"" - FOTO #ASRoma #Covid19 #Coronavirus"
252831,1257351421986516994,"Grazie per Manganelli, Campo, Stepanova. Città sommersa rimane uno dei migliori libri di questi strani tempi. Lo volevo ricordare "
252832,1257351561136738305,"Sul territorio, dei 1.317 casi positivi complessivamente accertati, 242 sono stati registrati nella Città Metropolitana di Cagliari (+1 rispetto all'ultimo aggiornamento), 94 nel Sud Sardegna, 55 a Oristano, 78 a Nuoro, 848 a Sassari."
252833,1257351630590218240,I bambini tornano negli spazi verdi in città Parco Locatelli chiuso per taglio alberi 
252834,1257351876544249864,"La Cina torna ad avere paura, nuovo focolaio ad Harbin: nella città del ghiaccio lockdown per 10 milioni di abitanti https://it.businessinsider.com/la-cina-torna-ad-avere-paura-nuovo-focolaio-ad-harbin-nella-citta-del-ghiaccio-lockdown-per-10-milioni-di-abitanti/ di @bi_italia"
252835,1257351930030051340,"#Fase2 Nella mia città sembra il veglione di capodanno. Niente mascherine, assembramenti di ragazzini e adulti e il nostro sindaco ci avvisa che i controlli delle pattuglie diminuiranno perché adesso tocca a noi mostrare senso civico #aiuto #coronavirus"
252836,1257352217293709312,"Covid-19: Ivrea, un alloggio del Comune per medici e operatori provenienti da fuori città - {PERMALINK "
252837,1257352232321810432,"Mah, qui si trovano da tempo e c’è obbligo di indossarle. Ho sentito anche amica a Matelica (città di Mattei) e dice che le trova sia in farmacia sia in parafarmacia. Forse il problema è anche dei gestori farmacie."
252838,1257352278954127369,"Da noi oggi pomeriggio ragazzi in gruppo nei punti più belli della citta', tutti senza mascherina."
252839,1257352293747392520,Coronavirus: Sicilia Catania ancora la città con più contagi - #Coronavirus: #Sicilia #Catania
